Sale_ID,Sale_Date,Employee_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Gross_Sales,Region_Code
S504385,4/2/2026 0:00,E1043,C2081,P3003,1,36568.91,33253.9,R01
S504386,5/14/2026 0:00,E1068,C2084,P3048,9,34019.63,292953.07,R05
S504387,5/24/2026 0:00,E1026,C2199,P3001,8,26533.8,193774.41,R05
S504388,5/28/2026 0:00,E1118,C2043,P3044,11,31924.43,361422.03,R02
S504389,3/21/2026 0:00,E1110,C2263,P3030,4,45220.48,179660.86,R01
S504390,3/12/2026 0:00,E1063,C2092,P3046,7,7391.26,53987.25,R05
S504391,8/21/2026 0:00,E1068,C2339,P3019,3,53251.21,144251.69,R05
S504392,3/19/2026 0:00,E1044,C2447,P3054,3,7404.66,21402.35,R06
S504393,2/12/2026 0:00,E1067,C2084,P3019,4,53251.21,195038.86,R01
S504394,6/3/2026 0:00,E1037,C2300,P3009,2,23520.25,44809.52,R02
S504395,3/31/2026 0:00,E1078,C2423,P3007,10,60276.19,557122.59,R01
S504396,3/19/2026 0:00,E1010,C2296,P3046,4,7391.26,28066.66,R05
S504397,7/18/2026 0:00,E1037,C2135,P3037,10,63029.63,644723.34,R02
S504398,6/10/2026 0:00,E1107,C2281,P3050,3,12809.06,35510.75,R03
S504399,1/26/2026 0:00,E1094,C2059,P3041,8,58594.28,455183.67,R04
S504400,5/1/2026 0:00,E1039,C2397,P3053,11,16451.3,187883.92,R04
S504401,2/14/2026 0:00,E1034,C2359,P3007,2,60276.19,126557.93,R06
S504402,7/31/2026 0:00,E1044,C2342,P3009,11,23520.25,242577.46,R06
S504403,3/4/2026 0:00,E1063,C2241,P3004,9,19444.05,182054.97,R05
S504404,7/14/2026 0:00,E1048,C2368,P3025,3,60497.94,170460.5,R04
S504405,6/29/2026 0:00,E1088,C2342,P3049,4,44098.98,169698.04,R04
S504406,3/9/2026 0:00,E1091,C2098,P3012,10,20628.64,212823.32,R01
S504407,6/3/2026 0:00,E1063,C2062,P3006,10,23219.92,236361.7,R05
S504408,7/22/2026 0:00,E1019,C2264,P3018,3,39505.96,121910.23,R03
S504409,1/2/2026 0:00,E1072,C2113,P3040,3,17956.07,54947.65,R02
S504410,5/22/2026 0:00,E1084,C2429,P3021,8,42656.59,319159.73,R01
S504411,4/18/2026 0:00,E1118,C2146,P3015,8,13790.91,108542.1,R02
S504412,1/30/2026 0:00,E1082,C2216,P3003,6,36568.91,210151.49,R04
S504413,2/18/2026 0:00,E1016,C2256,P3002,4,7831.21,30352.41,R02
S504414,5/20/2026 0:00,E1050,C2316,P3056,1,48237.37,44527.6,R02
S504415,8/6/2026 0:00,E1074,C2316,P3055,4,2016.98,7643.27,R05
S504416,2/13/2026 0:00,E1014,C2362,P3041,8,58594.28,482182.67,R02
S504417,6/10/2026 0:00,E1045,C2258,P3040,6,17956.07,111467.74,R02
S504418,1/13/2026 0:00,E1062,C2194,P3059,2,17588.05,34877.91,R02
S504419,3/19/2026 0:00,E1059,C2347,P3004,3,19444.05,56858.69,R01
S504420,8/4/2026 0:00,E1073,C2014,P3032,7,66344.43,467627.5,R01
S504421,5/6/2026 0:00,E1018,C2304,P3002,11,7831.21,85396.27,R04
S504422,4/8/2026 0:00,E1052,C2103,P3046,11,7391.26,85169.96,R05
S504423,8/24/2026 0:00,E1033,C2245,P3029,4,71367.4,265062.33,R01
S504424,1/26/2026 0:00,E1023,C2245,P3002,4,7831.21,30302.29,R02
S504425,5/29/2026 0:00,E1057,C2312,P3034,5,16100.35,83539.57,R01
S504426,6/5/2026 0:00,E1117,C2268,P3027,8,3495.09,29001.15,R05
S504427,2/17/2026 0:00,E1059,C2224,P3060,7,29470.22,200990.27,R01
S504428,8/16/2026 0:00,E1014,C2220,P3054,9,7404.66,61325.34,R02
S504429,6/17/2026 0:00,E1049,C2311,P3039,5,26668.25,136307.25,R04
S504430,3/7/2026 0:00,E1089,C2412,P3044,1,31924.43,31534.15,R06
S504431,8/22/2026 0:00,E1064,C2366,P3038,4,67526.73,274421.85,R02
S504432,7/20/2026 0:00,E1056,C2217,P3018,6,39505.96,229777.38,R06
S504433,3/28/2026 0:00,E1030,C2004,P3036,6,30974.38,172945.31,R01
S504434,3/20/2026 0:00,E1023,C2036,P3019,9,53251.21,433059.38,R02
S504435,7/24/2026 0:00,E1067,C2178,P3027,10,3495.09,34387.17,R01
S504436,1/23/2026 0:00,E1030,C2387,P3045,5,50149.35,231729.35,R01
S504437,3/22/2026 0:00,E1050,C2257,P3020,5,8239.05,38232.1,R02
S504438,2/17/2026 0:00,E1006,C2017,P3021,6,42656.59,247095.77,R02
S504439,5/4/2026 0:00,E1036,C2199,P3023,11,72228.78,767750.56,R05
S504440,5/10/2026 0:00,E1076,C2318,P3030,6,45220.48,255357.72,R05
S504441,3/25/2026 0:00,E1085,C2048,P3025,3,60497.94,166935.9,R02
S504442,1/20/2026 0:00,E1103,C2062,P3031,6,61484.37,384305.44,R02
S504443,7/6/2026 0:00,E1073,C2069,P3027,8,3495.09,25716.76,R01
S504444,2/15/2026 0:00,E1048,C2147,P3034,6,16100.35,92024.7,R04
S504445,5/11/2026 0:00,E1036,C2359,P3008,11,40552.31,421866.99,R05
S504446,7/2/2026 0:00,E1047,C2366,P3019,5,53251.21,274230.6,R02
S504447,1/12/2026 0:00,E1014,C2162,P3041,3,58594.28,169016.85,R02
S504448,2/9/2026 0:00,E1011,C2227,P3026,1,41379.43,38011.41,R01
S504449,3/7/2026 0:00,E1068,C2433,P3028,5,47578.07,214467.46,R05
S504450,4/10/2026 0:00,E1072,C2431,P3004,6,19444.05,117631.73,R02
S504451,3/19/2026 0:00,E1074,C2347,P3031,6,61484.37,371553.18,R05
S504452,1/16/2026 0:00,E1102,C2230,P3016,6,51163.56,295520.99,R04
S504453,3/24/2026 0:00,E1026,C2370,P3051,3,55331.31,152539.49,R05
S504454,6/11/2026 0:00,E1046,C2178,P3010,4,45872.45,175369.47,R04
S504455,2/13/2026 0:00,E1062,C2345,P3038,3,67526.73,200246.95,R02
S504456,8/26/2026 0:00,E1049,C2410,P3048,2,34019.63,68419.7,R04
S504457,5/14/2026 0:00,E1042,C2056,P3010,8,45872.45,334588.51,R03
S504458,7/24/2026 0:00,E1008,C2078,P3045,7,50149.35,345234.29,R06
S504459,7/11/2026 0:00,E1048,C2270,P3009,11,23520.25,243566.41,R04
S504460,4/10/2026 0:00,E1024,C2206,P3039,8,26668.25,211765.09,R02
S504461,1/22/2026 0:00,E1085,C2281,P3036,6,30974.38,185329.82,R02
S504462,1/18/2026 0:00,E1048,C2228,P3051,11,55331.31,630915.05,R04
S504463,1/12/2026 0:00,E1088,C2388,P3058,7,41115.63,276745.08,R04
S504464,6/29/2026 0:00,E1014,C2239,P3036,1,30974.38,30374.67,R02
S504465,5/3/2026 0:00,E1022,C2288,P3019,10,53251.21,500685.06,R01
S504466,9/3/2026 0:00,E1002,C2082,P3060,5,29470.22,138949.66,R06
S504467,8/10/2026 0:00,E1020,C2334,P3019,4,53251.21,193175.17,R02
S504468,4/27/2026 0:00,E1062,C2250,P3012,10,20628.64,194509.58,R02
S504469,2/20/2026 0:00,E1034,C2193,P3013,3,31162.8,85034.65,R06
S504470,8/20/2026 0:00,E1005,C2106,P3025,2,60497.94,126390.77,R02
S504471,3/12/2026 0:00,E1108,C2189,P3036,9,30974.38,276996.3,R05
S504472,8/12/2026 0:00,E1004,C2276,P3025,8,60497.94,448155.33,R04
S504473,2/17/2026 0:00,E1093,C2074,P3028,10,47578.07,436535.91,R05
S504474,1/19/2026 0:00,E1054,C2010,P3042,2,20791.75,39733.8,R06
S504475,1/6/2026 0:00,E1107,C2123,P3053,6,16451.3,93392.1,R03
S504476,3/25/2026 0:00,E1101,C2216,P3039,3,26668.25,75355.53,R01
S504477,6/4/2026 0:00,E1029,C2290,P3030,3,45220.48,131622.72,R04
S504478,2/22/2026 0:00,E1072,C2445,P3005,5,21544.25,111699.51,R02
S504479,4/17/2026 0:00,E1072,C2411,P3017,7,13812.52,95257.39,R02
S504480,4/11/2026 0:00,E1057,C2040,P3018,7,39505.96,270508.89,R01
S504481,2/17/2026 0:00,E1059,C2193,P3043,11,61740.42,693394.61,R01
S504482,5/15/2026 0:00,E1110,C2127,P3047,10,46883.48,422234.35,R01
S504483,7/6/2026 0:00,E1089,C2289,P3021,1,42656.59,39653.9,R06
S504484,3/10/2026 0:00,E1099,C2071,P3022,11,19428.07,208243.79,R01
S504485,1/11/2026 0:00,E1017,C2137,P3039,7,26668.25,187759.8,R02
S504486,5/23/2026 0:00,E1025,C2144,P3050,7,12809.06,87220.47,R03
S504487,7/11/2026 0:00,E1071,C2389,P3058,6,41115.63,228082.56,R05
S504488,5/11/2026 0:00,E1043,C2354,P3057,6,45630.28,284595.35,R01
S504489,5/2/2026 0:00,E1108,C2380,P3006,2,23219.92,44085.33,R05
S504490,3/10/2026 0:00,E1079,C2407,P3050,3,12809.06,39127.8,R02
S504491,1/23/2026 0:00,E1049,C2299,P3016,3,51163.56,158665.16,R04
S504492,6/30/2026 0:00,E1078,C2370,P3002,3,7831.21,22365.17,R01
S504493,2/6/2026 0:00,E1071,C2345,P3051,2,55331.31,113628.02,R05
S504494,1/9/2026 0:00,E1103,C2441,P3001,9,26533.8,240384.14,R02
S504495,1/15/2026 0:00,E1032,C2435,P3057,6,45630.28,283539.84,R02
S504496,5/11/2026 0:00,E1094,C2269,P3030,2,45220.48,84806.18,R04
S504497,4/3/2026 0:00,E1094,C2384,P3058,3,41115.63,128242.73,R04
S504498,7/17/2026 0:00,E1031,C2408,P3043,10,61740.42,561711.85,R04
S504499,1/17/2026 0:00,E1019,C2139,P3052,6,64744.08,395865,R03
S504500,6/3/2026 0:00,E1046,C2052,P3037,4,63029.63,243382.55,R04
S504501,5/29/2026 0:00,E1028,C2017,P3048,7,34019.63,220678.01,R04
S504502,3/13/2026 0:00,E1101,C2165,P3023,6,72228.78,395197.07,R01
S504503,5/29/2026 0:00,E1027,C2013,P3001,6,26533.8,152585.08,R02
S504504,5/1/2026 0:00,E1105,C2190,P3019,3,53251.21,153107.65,R06
S504505,1/11/2026 0:00,E1115,C2340,P3046,11,7391.26,75977.94,R04
S504506,6/15/2026 0:00,E1117,C2353,P3003,8,36568.91,272753.55,R05
S504507,3/13/2026 0:00,E1062,C2362,P3002,9,7831.21,67656.52,R02
S504508,4/16/2026 0:00,E1019,C2352,P3056,6,48237.37,278286.33,R03
S504509,8/4/2026 0:00,E1099,C2264,P3037,2,63029.63,121817.96,R01
S504510,5/5/2026 0:00,E1091,C2312,P3017,1,13812.52,14231.23,R01
S504511,2/4/2026 0:00,E1058,C2221,P3028,3,47578.07,141547.83,R02
S504512,4/29/2026 0:00,E1032,C2104,P3018,3,39505.96,107029.35,R02
S504513,1/14/2026 0:00,E1103,C2339,P3033,8,17298.96,135328.36,R02
S504514,9/4/2026 0:00,E1061,C2198,P3015,5,13790.91,69945.27,R03
S504515,1/14/2026 0:00,E1003,C2300,P3022,1,19428.07,17649.67,R05
S504516,1/10/2026 0:00,E1099,C2444,P3041,11,58594.28,620941.34,R01
S504517,5/20/2026 0:00,E1041,C2359,P3027,4,3495.09,13528.54,R01
S504518,2/7/2026 0:00,E1063,C2368,P3055,7,2016.98,14727.43,R05
S504519,4/18/2026 0:00,E1109,C2169,P3037,5,63029.63,306119.97,R02
S504520,4/29/2026 0:00,E1109,C2149,P3032,10,66344.43,671727.43,R02
S504521,8/26/2026 0:00,E1065,C2249,P3060,6,29470.22,167173.12,R02
S504522,2/3/2026 0:00,E1098,C2256,P3045,10,50149.35,509966.73,R03
S504523,6/18/2026 0:00,E1019,C2042,P3019,4,53251.21,202013.65,R03
S504524,1/10/2026 0:00,E1018,C2202,P3028,2,47578.07,91778.43,R04
S504525,5/2/2026 0:00,E1100,C2244,P3028,9,47578.07,416179.7,R01
S504526,5/25/2026 0:00,E1041,C2157,P3056,2,48237.37,100232.86,R01
S504527,5/25/2026 0:00,E1073,C2449,P3010,2,45872.45,83306.02,R01
S504528,7/14/2026 0:00,E1108,C2401,P3020,2,8239.05,15316.89,R05
S504529,7/9/2026 0:00,E1056,C2286,P3025,1,60497.94,60852.54,R06
S504530,8/11/2026 0:00,E1119,C2282,P3021,3,42656.59,126259.67,R06
S504531,4/25/2026 0:00,E1101,C2437,P3014,6,9360.99,52668.47,R01
S504532,1/1/2026 0:00,E1096,C2381,P3022,7,19428.07,128296.39,R03
S504533,1/12/2026 0:00,E1078,C2238,P3053,1,16451.3,15712.58,R01
S504534,4/13/2026 0:00,E1036,C2019,P3026,5,41379.43,200183.76,R05
S504535,1/4/2026 0:00,E1012,C2053,P3044,5,31924.43,163246.23,R06
S504536,6/19/2026 0:00,E1063,C2085,P3011,1,53782.26,48515.49,R05
S504537,5/21/2026 0:00,E1046,C2273,P3055,4,2016.98,8347.9,R04
S504538,4/8/2026 0:00,E1070,C2430,P3007,10,60276.19,579829.26,R06
S504539,4/16/2026 0:00,E1026,C2360,P3017,1,13812.52,12908.83,R05
S504540,3/26/2026 0:00,E1050,C2213,P3018,1,39505.96,38568.16,R02
S504541,8/2/2026 0:00,E1033,C2437,P3007,7,60276.19,421490.51,R01
S504542,5/1/2026 0:00,E1086,C2361,P3056,7,48237.37,306162.1,R02
S504543,5/12/2026 0:00,E1116,C2104,P3020,3,8239.05,24899.23,R06
S504544,3/23/2026 0:00,E1097,C2192,P3038,7,67526.73,479358.7,R04
S504545,7/16/2026 0:00,E1005,C2429,P3011,3,53782.26,149234.05,R02
S504546,1/19/2026 0:00,E1120,C2177,P3044,2,31924.43,59071.83,R04
S504547,5/10/2026 0:00,E1039,C2147,P3058,10,41115.63,382608.77,R04
S504548,1/12/2026 0:00,E1119,C2380,P3016,4,51163.56,208643.83,R06
S504549,3/22/2026 0:00,E1065,C2081,P3051,10,55331.31,520557.22,R02
S504550,3/15/2026 0:00,E1049,C2193,P3055,3,2016.98,6168.27,R04
S504551,4/8/2026 0:00,E1002,C2037,P3027,7,3495.09,24002.71,R06
S504552,1/6/2026 0:00,E1004,C2377,P3051,1,55331.31,56165.47,R04
S504553,5/16/2026 0:00,E1103,C2326,P3011,6,53782.26,317224.21,R02
S504554,5/5/2026 0:00,E1088,C2154,P3016,2,51163.56,97248.15,R04
S504555,2/20/2026 0:00,E1064,C2130,P3023,8,72228.78,598982.94,R02
S504556,1/11/2026 0:00,E1066,C2059,P3060,5,29470.22,148425.93,R04
S504557,7/10/2026 0:00,E1018,C2224,P3059,3,17588.05,51318.85,R04
S504558,7/4/2026 0:00,E1080,C2249,P3012,10,20628.64,205381.68,R01
S504559,5/7/2026 0:00,E1107,C2240,P3059,7,17588.05,122177.77,R03
S504560,5/20/2026 0:00,E1064,C2374,P3040,11,17956.07,188375.19,R02
S504561,3/14/2026 0:00,E1036,C2389,P3003,2,36568.91,70473.1,R05
S504562,1/2/2026 0:00,E1014,C2293,P3002,5,7831.21,37109.7,R02
S504563,1/8/2026 0:00,E1036,C2287,P3060,11,29470.22,340357.61,R05
S504564,5/19/2026 0:00,E1045,C2204,P3038,8,67526.73,533196.28,R02
S504565,5/4/2026 0:00,E1003,C2099,P3048,11,34019.63,341961.62,R05
S504566,2/22/2026 0:00,E1058,C2350,P3052,1,64744.08,63311.04,R02
S504567,8/16/2026 0:00,E1113,C2176,P3024,1,36395.04,33028.29,R06
S504568,1/10/2026 0:00,E1079,C2262,P3029,3,71367.4,201962.14,R02
S504569,8/1/2026 0:00,E1053,C2271,P3047,3,46883.48,135994.09,R06
S504570,7/31/2026 0:00,E1056,C2143,P3046,7,7391.26,50711.32,R06
S504571,4/22/2026 0:00,E1017,C2189,P3034,6,16100.35,101087.07,R02
S504572,1/8/2026 0:00,E1019,C2272,P3020,7,8239.05,60403.22,R03
S504573,2/5/2026 0:00,E1008,C2020,P3018,4,39505.96,144546.05,R06
S504574,8/9/2026 0:00,E1047,C2333,P3014,11,9360.99,100985.6,R02
S504575,4/16/2026 0:00,E1037,C2300,P3018,2,39505.96,80794.94,R02
S504576,7/23/2026 0:00,E1043,C2426,P3002,2,7831.21,14654.65,R01
S504577,1/14/2026 0:00,E1096,C2046,P3001,10,26533.8,268677.14,R03
S504578,8/28/2026 0:00,E1044,C2095,P3020,1,8239.05,8500.99,R06
S504579,7/1/2026 0:00,E1107,C2418,P3034,9,16100.35,144812.31,R03
S504580,8/30/2026 0:00,E1008,C2064,P3041,7,58594.28,389305.58,R06
S504581,8/1/2026 0:00,E1016,C2413,P3041,10,58594.28,608483.93,R02
S504582,3/27/2026 0:00,E1062,C2131,P3048,3,34019.63,105378.66,R02
S504583,5/29/2026 0:00,E1042,C2009,P3011,2,53782.26,108357.68,R03
S504584,8/24/2026 0:00,E1085,C2203,P3027,3,3495.09,10008.72,R02
S504585,2/19/2026 0:00,E1109,C2409,P3023,7,72228.78,515098.91,R02
S504586,8/10/2026 0:00,E1038,C2298,P3038,5,67526.73,319879.64,R01
S504587,6/16/2026 0:00,E1068,C2174,P3044,3,31924.43,89829.88,R05
S504588,1/20/2026 0:00,E1108,C2073,P3003,9,36568.91,321633.37,R05
S504589,8/4/2026 0:00,E1114,C2084,P3012,2,20628.64,43302.42,R05
S504590,3/28/2026 0:00,E1057,C2059,P3030,7,45220.48,323079.44,R01
S504591,5/15/2026 0:00,E1079,C2021,P3031,10,61484.37,620665.6,R02
S504592,5/17/2026 0:00,E1106,C2406,P3023,6,72228.78,419418.91,R02
S504593,5/9/2026 0:00,E1107,C2157,P3001,6,26533.8,150732.02,R03
S504594,6/3/2026 0:00,E1109,C2319,P3041,7,58594.28,421802.4,R02
S504595,6/15/2026 0:00,E1109,C2329,P3020,6,8239.05,48700.69,R02
S504596,2/7/2026 0:00,E1097,C2061,P3054,2,7404.66,15134.95,R04
S504597,9/3/2026 0:00,E1082,C2064,P3006,11,23219.92,248564.45,R04
S504598,7/8/2026 0:00,E1108,C2325,P3011,5,53782.26,272432.32,R05
S504599,2/13/2026 0:00,E1058,C2168,P3035,3,45920.83,141917.57,R02
S504600,3/27/2026 0:00,E1046,C2203,P3004,9,19444.05,167770.58,R04
S504601,2/13/2026 0:00,E1059,C2129,P3029,8,71367.4,515007.39,R01
S504602,3/15/2026 0:00,E1007,C2245,P3059,10,17588.05,165017.94,R01
S504603,4/29/2026 0:00,E1094,C2106,P3010,11,45872.45,523386.76,R04
S504604,7/9/2026 0:00,E1033,C2321,P3051,2,55331.31,111009.14,R01
S504605,5/2/2026 0:00,E1110,C2122,P3029,1,71367.4,72122.67,R01
S504606,5/14/2026 0:00,E1076,C2318,P3038,4,67526.73,256275.63,R05
S504607,5/25/2026 0:00,E1116,C2182,P3001,4,26533.8,106686.14,R06
S504608,2/20/2026 0:00,E1019,C2103,P3040,10,17956.07,179011.66,R03
S504609,8/30/2026 0:00,E1070,C2316,P3008,11,40552.31,413403.08,R06
S504610,2/7/2026 0:00,E1075,C2302,P3057,2,45630.28,95394.99,R05
S504611,6/1/2026 0:00,E1008,C2261,P3038,7,67526.73,450519.9,R06
S504612,2/20/2026 0:00,E1116,C2113,P3017,3,13812.52,39340.53,R06
S504613,1/10/2026 0:00,E1009,C2406,P3019,7,53251.21,356123.84,R04
S504614,4/30/2026 0:00,E1066,C2437,P3033,7,17298.96,110649.43,R04
S504615,7/19/2026 0:00,E1109,C2070,P3015,1,13790.91,13704.64,R02
S504616,5/29/2026 0:00,E1008,C2160,P3045,6,50149.35,281576.66,R06
S504617,9/5/2026 0:00,E1043,C2240,P3031,4,61484.37,250978.44,R01
S504618,3/11/2026 0:00,E1042,C2011,P3021,11,42656.59,450042.28,R03
S504619,3/26/2026 0:00,E1004,C2138,P3003,8,36568.91,283418.93,R04
S504620,2/26/2026 0:00,E1018,C2167,P3002,8,7831.21,62459.43,R04
S504621,5/6/2026 0:00,E1068,C2247,P3035,3,45920.83,139729.83,R05
S504622,2/8/2026 0:00,E1081,C2354,P3041,4,58594.28,219064.63,R06
S504623,8/4/2026 0:00,E1112,C2031,P3059,1,17588.05,18378.53,R02
S504624,2/2/2026 0:00,E1095,C2012,P3016,10,51163.56,508232.32,R05
S504625,7/6/2026 0:00,E1116,C2243,P3056,2,48237.37,86908.86,R06
S504626,1/18/2026 0:00,E1114,C2108,P3045,7,50149.35,337826.25,R05
S504627,7/3/2026 0:00,E1054,C2336,P3051,11,55331.31,587659.98,R06
S504628,8/8/2026 0:00,E1023,C2422,P3059,7,17588.05,125747.93,R02
S504629,2/26/2026 0:00,E1005,C2323,P3050,9,12809.06,109029.93,R02
S504630,9/1/2026 0:00,E1118,C2194,P3021,10,42656.59,405102.8,R02
S504631,4/6/2026 0:00,E1007,C2308,P3012,9,20628.64,169055.15,R01
S504632,7/23/2026 0:00,E1039,C2133,P3028,9,47578.07,403594.64,R04
S504633,2/17/2026 0:00,E1027,C2395,P3012,6,20628.64,124705.61,R02
S504634,2/11/2026 0:00,E1012,C2281,P3033,8,17298.96,137729.27,R06
S504635,1/27/2026 0:00,E1092,C2291,P3020,9,8239.05,67641.63,R05
S504636,3/15/2026 0:00,E1018,C2163,P3040,7,17956.07,115285.67,R04
S504637,4/20/2026 0:00,E1090,C2278,P3049,4,44098.98,168729.56,R03
S504638,6/29/2026 0:00,E1094,C2421,P3021,4,42656.59,172599.43,R04
S504639,6/19/2026 0:00,E1101,C2439,P3060,6,29470.22,181230.84,R01
S504640,2/1/2026 0:00,E1032,C2203,P3052,11,64744.08,642528.65,R02
S504641,8/22/2026 0:00,E1079,C2096,P3054,4,7404.66,28118.5,R02
S504642,1/26/2026 0:00,E1120,C2223,P3039,11,26668.25,282684.31,R04
S504643,1/25/2026 0:00,E1036,C2237,P3041,7,58594.28,425200.49,R05
S504644,3/16/2026 0:00,E1017,C2117,P3049,8,44098.98,344046.48,R02
S504645,1/23/2026 0:00,E1081,C2192,P3059,8,17588.05,132326.17,R06
S504646,8/14/2026 0:00,E1109,C2276,P3042,8,20791.75,159432.31,R02
S504647,2/26/2026 0:00,E1019,C2106,P3036,2,30974.38,59809.37,R03
S504648,6/29/2026 0:00,E1113,C2004,P3022,10,19428.07,194377.72,R06
S504649,8/20/2026 0:00,E1103,C2018,P3026,2,41379.43,74993.03,R02
S504650,5/6/2026 0:00,E1114,C2307,P3007,2,60276.19,115539.54,R05
S504651,3/28/2026 0:00,E1064,C2020,P3007,2,60276.19,120188.7,R02
S504652,8/9/2026 0:00,E1114,C2122,P3008,4,40552.31,152881.94,R05
S504653,1/31/2026 0:00,E1115,C2137,P3026,5,41379.43,204572.17,R04
S504654,3/5/2026 0:00,E1107,C2080,P3024,4,36395.04,138824.05,R03
S504655,7/18/2026 0:00,E1028,C2154,P3024,5,36395.04,184487.94,R04
S504656,8/20/2026 0:00,E1036,C2358,P3040,4,17956.07,65294.71,R05
S504657,2/2/2026 0:00,E1118,C2025,P3048,7,34019.63,247113.83,R02
S504658,8/1/2026 0:00,E1047,C2169,P3012,10,20628.64,190967.96,R02
S504659,1/2/2026 0:00,E1120,C2059,P3047,1,46883.48,43310.12,R04
S504660,1/18/2026 0:00,E1036,C2301,P3008,1,40552.31,41610.58,R05
S504661,6/24/2026 0:00,E1029,C2041,P3054,2,7404.66,15259.41,R04
S504662,6/10/2026 0:00,E1105,C2038,P3009,1,23520.25,21496.24,R06
S504663,8/17/2026 0:00,E1104,C2117,P3003,10,36568.91,378966.48,R04
S504664,8/14/2026 0:00,E1010,C2275,P3054,10,7404.66,69677.46,R05
S504665,3/25/2026 0:00,E1078,C2270,P3021,11,42656.59,465840.92,R01
S504666,2/4/2026 0:00,E1016,C2127,P3031,3,61484.37,167905.64,R02
S504667,6/28/2026 0:00,E1022,C2405,P3048,6,34019.63,195360.96,R01
S504668,4/24/2026 0:00,E1054,C2399,P3047,10,46883.48,453648.63,R06
S504669,9/3/2026 0:00,E1036,C2003,P3024,11,36395.04,396331.57,R05
S504670,5/26/2026 0:00,E1108,C2293,P3004,6,19444.05,114189.94,R05
S504671,4/20/2026 0:00,E1099,C2373,P3020,1,8239.05,7985.48,R01
S504672,3/29/2026 0:00,E1053,C2430,P3016,6,51163.56,320471.97,R06
S504673,3/13/2026 0:00,E1085,C2016,P3010,5,45872.45,212791.61,R02
S504674,5/5/2026 0:00,E1057,C2398,P3043,7,61740.42,399207.01,R01
S504675,1/30/2026 0:00,E1089,C2265,P3026,6,41379.43,250017.71,R06
S504676,6/21/2026 0:00,E1079,C2239,P3029,7,71367.4,455201.22,R02
S504677,2/22/2026 0:00,E1046,C2263,P3005,2,21544.25,41900.71,R04
S504678,5/18/2026 0:00,E1067,C2398,P3011,1,53782.26,52309.05,R01
S504679,3/28/2026 0:00,E1117,C2134,P3029,7,71367.4,472846.61,R05
S504680,6/29/2026 0:00,E1095,C2213,P3045,9,50149.35,469202.29,R05
S504681,6/26/2026 0:00,E1090,C2015,P3015,2,13790.91,25992.6,R03
S504682,5/19/2026 0:00,E1082,C2436,P3006,7,23219.92,153317.98,R04
S504683,7/13/2026 0:00,E1026,C2328,P3048,3,34019.63,95439.86,R05
S504684,7/5/2026 0:00,E1089,C2418,P3015,6,13790.91,76280.41,R06
S504685,8/6/2026 0:00,E1094,C2360,P3043,3,61740.42,176812.52,R04
S504686,6/13/2026 0:00,E1049,C2129,P3020,10,8239.05,82566.25,R04
S504687,6/10/2026 0:00,E1082,C2352,P3034,11,16100.35,179109.45,R04
S504688,6/24/2026 0:00,E1109,C2122,P3060,11,29470.22,331308.37,R02
S504689,1/13/2026 0:00,E1058,C2241,P3060,11,29470.22,301360.92,R02
S504690,2/9/2026 0:00,E1039,C2115,P3002,5,7831.21,35449.73,R04
S504691,3/30/2026 0:00,E1012,C2197,P3044,2,31924.43,66798.86,R06
S504692,3/9/2026 0:00,E1069,C2222,P3016,8,51163.56,369257.6,R01
S504693,2/11/2026 0:00,E1016,C2214,P3019,8,53251.21,444797.48,R02
S504694,5/27/2026 0:00,E1002,C2404,P3034,7,16100.35,115443.62,R06
S504695,7/29/2026 0:00,E1008,C2080,P3049,6,44098.98,274333.9,R06
S504696,8/17/2026 0:00,E1002,C2263,P3014,1,9360.99,8968.56,R06
S504697,4/4/2026 0:00,E1051,C2135,P3024,8,36395.04,270656.9,R06
S504698,1/19/2026 0:00,E1098,C2306,P3028,1,47578.07,47148.42,R03
S504699,7/5/2026 0:00,E1075,C2242,P3048,8,34019.63,275201.84,R05
S504700,1/23/2026 0:00,E1030,C2386,P3032,11,66344.43,671135,R01
S504701,2/23/2026 0:00,E1027,C2303,P3037,2,63029.63,128535.47,R02
S504702,7/27/2026 0:00,E1089,C2270,P3010,8,45872.45,341764.06,R06
S504703,3/6/2026 0:00,E1047,C2287,P3049,10,44098.98,429414.52,R02
S504704,5/20/2026 0:00,E1109,C2050,P3045,4,50149.35,206308.88,R02
S504705,1/24/2026 0:00,E1095,C2189,P3048,7,34019.63,221232.91,R05
S504706,2/3/2026 0:00,E1118,C2297,P3009,5,23520.25,110108.02,R02
S504707,2/22/2026 0:00,E1104,C2014,P3024,8,36395.04,264785.76,R04
S504708,5/16/2026 0:00,E1099,C2389,P3036,6,30974.38,171348.81,R01
S504709,1/18/2026 0:00,E1073,C2232,P3056,5,48237.37,222369.18,R01
S504710,2/26/2026 0:00,E1013,C2261,P3029,1,71367.4,66408.37,R05
S504711,4/22/2026 0:00,E1097,C2192,P3060,3,29470.22,83365.07,R04
S504712,1/5/2026 0:00,E1033,C2413,P3029,10,71367.4,729551.47,R01
S504713,6/3/2026 0:00,E1120,C2203,P3058,9,41115.63,383867.08,R04
S504714,6/7/2026 0:00,E1021,C2261,P3048,9,34019.63,294218.05,R04
S504715,7/1/2026 0:00,E1053,C2113,P3023,5,72228.78,331974.79,R06
S504716,1/13/2026 0:00,E1083,C2374,P3027,3,3495.09,9788.75,R02
